source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[instrument]	comment[platform]	comment[panel name]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]
PAD000050-CE000367-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000367	74	study sample	blood plasma	PAD000050-r00084-CE000367-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000450-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000450	75	study sample	blood plasma	PAD000050-r00085-CE000450-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000589-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000589	76	study sample	blood plasma	PAD000050-r00086-CE000589-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000752-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000752	77	study sample	blood plasma	PAD000050-r00087-CE000752-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000785-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000785	78	study sample	blood plasma	PAD000050-r00088-CE000785-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000958-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000958	79	study sample	blood plasma	PAD000050-r00089-CE000958-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE003010-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE003010	80	study sample	blood plasma	PAD000050-r00090-CE003010-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000157-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000157	5	study sample	blood plasma	PAD000050-r00091-CE000157-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000363-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000363	81	study sample	blood plasma	PAD000050-r00092-CE000363-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000400-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000400	82	study sample	blood plasma	PAD000050-r00093-CE000400-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000456-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000456	83	study sample	blood plasma	PAD000050-r00094-CE000456-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE003322-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE003322	84	study sample	blood plasma	PAD000050-r00095-CE003322-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000436-206	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000436	85	study sample	blood plasma	PAD000050-r00096-CE000436-206	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000762-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000762	86	study sample	blood plasma	PAD000050-r00097-CE000762-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000730-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000730	87	study sample	blood plasma	PAD000050-r00098-CE000730-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000817-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000817	88	study sample	blood plasma	PAD000050-r00099-CE000817-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000327-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000327	89	study sample	blood plasma	PAD000050-r00100-CE000327-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000692-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000692	19	study sample	blood plasma	PAD000050-r00101-CE000692-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000852-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000852	90	study sample	blood plasma	PAD000050-r00102-CE000852-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000728-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000728	91	study sample	blood plasma	PAD000050-r00103-CE000728-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000270-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000270	92	study sample	blood plasma	PAD000050-r00104-CE000270-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000829-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000829	93	study sample	blood plasma	PAD000050-r00105-CE000829-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000732-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000732	94	study sample	blood plasma	PAD000050-r00106-CE000732-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE003328-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE003328	95	study sample	blood plasma	PAD000050-r00107-CE003328-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001032-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001032	14	study sample	blood plasma	PAD000050-r00108-CE001032-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000883-206	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000883	96	study sample	blood plasma	PAD000050-r00109-CE000883-206	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001002-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001002	97	study sample	blood plasma	PAD000050-r00110-CE001002-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001556-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001556	98	study sample	blood plasma	PAD000050-r00111-CE001556-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002827-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002827	99	study sample	blood plasma	PAD000050-r00112-CE002827-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001164-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001164	100	study sample	blood plasma	PAD000050-r00113-CE001164-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002883-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002883	101	study sample	blood plasma	PAD000050-r00114-CE002883-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001037-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001037	102	study sample	blood plasma	PAD000050-r00115-CE001037-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001234-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001234	103	study sample	blood plasma	PAD000050-r00116-CE001234-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001388-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001388	104	study sample	blood plasma	PAD000050-r00117-CE001388-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE003274-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE003274	105	study sample	blood plasma	PAD000050-r00118-CE003274-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001034-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001034	16	study sample	blood plasma	PAD000050-r00119-CE001034-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000663-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000663	106	study sample	blood plasma	PAD000050-r00120-CE000663-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001538-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001538	107	study sample	blood plasma	PAD000050-r00121-CE001538-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002902-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002902	108	study sample	blood plasma	PAD000050-r00122-CE002902-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE003298-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE003298	109	study sample	blood plasma	PAD000050-r00123-CE003298-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001148-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001148	9	study sample	blood plasma	PAD000050-r00124-CE001148-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001483-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001483	110	study sample	blood plasma	PAD000050-r00125-CE001483-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_2_plate3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
