source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[instrument]	comment[platform]	comment[panel name]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]
PAD000055-3621_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3621	91	study sample	blood plasma	PAD000055-r00091-3621_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3450_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3450	92	study sample	blood plasma	PAD000055-r00092-3450_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3565_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3565	93	study sample	blood plasma	PAD000055-r00093-3565_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3689_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3689	94	study sample	blood plasma	PAD000055-r00094-3689_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3817_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3817	95	study sample	blood plasma	PAD000055-r00095-3817_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3556_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3556	96	study sample	blood plasma	PAD000055-r00096-3556_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3704_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3704	97	study sample	blood plasma	PAD000055-r00097-3704_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3032_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3032	98	study sample	blood plasma	PAD000055-r00098-3032_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3429_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3429	99	study sample	blood plasma	PAD000055-r00099-3429_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3577_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3577	100	study sample	blood plasma	PAD000055-r00100-3577_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3800_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3800	101	study sample	blood plasma	PAD000055-r00101-3800_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3728_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3728	102	study sample	blood plasma	PAD000055-r00102-3728_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3807_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3807	103	study sample	blood plasma	PAD000055-r00103-3807_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 3	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3829_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3829	104	study sample	blood plasma	PAD000055-r00104-3829_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3558_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3558	105	study sample	blood plasma	PAD000055-r00105-3558_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3877_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3877	106	study sample	blood plasma	PAD000055-r00106-3877_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3470_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3470	107	study sample	blood plasma	PAD000055-r00107-3470_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3754_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3754	108	study sample	blood plasma	PAD000055-r00108-3754_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3891_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3891	109	study sample	blood plasma	PAD000055-r00109-3891_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3435_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3435	110	study sample	blood plasma	PAD000055-r00110-3435_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3804_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3804	111	study sample	blood plasma	PAD000055-r00111-3804_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3515_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3515	112	study sample	blood plasma	PAD000055-r00112-3515_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3783_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3783	113	study sample	blood plasma	PAD000055-r00113-3783_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3934_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3934	114	study sample	blood plasma	PAD000055-r00114-3934_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3719_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3719	115	study sample	blood plasma	PAD000055-r00115-3719_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3948_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3948	116	study sample	blood plasma	PAD000055-r00116-3948_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3951_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3951	117	study sample	blood plasma	PAD000055-r00117-3951_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3516_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3516	118	study sample	blood plasma	PAD000055-r00118-3516_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3961_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3961	119	study sample	blood plasma	PAD000055-r00119-3961_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3431_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3431	120	study sample	blood plasma	PAD000055-r00120-3431_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3798_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3798	121	study sample	blood plasma	PAD000055-r00121-3798_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3465_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3465	122	study sample	blood plasma	PAD000055-r00122-3465_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3825_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3825	123	study sample	blood plasma	PAD000055-r00123-3825_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3705_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3705	124	study sample	blood plasma	PAD000055-r00124-3705_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3681_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3681	125	study sample	blood plasma	PAD000055-r00125-3681_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3572_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3572	126	study sample	blood plasma	PAD000055-r00126-3572_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3434_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3434	127	study sample	blood plasma	PAD000055-r00127-3434_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3799_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3799	128	study sample	blood plasma	PAD000055-r00128-3799_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3589_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3589	129	study sample	blood plasma	PAD000055-r00129-3589_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3935_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3935	130	study sample	blood plasma	PAD000055-r00130-3935_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3570_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3570	131	study sample	blood plasma	PAD000055-r00131-3570_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3940_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3940	132	study sample	blood plasma	PAD000055-r00132-3940_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3797_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3797	133	study sample	blood plasma	PAD000055-r00133-3797_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3489_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3489	134	study sample	blood plasma	PAD000055-r00134-3489_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000055-3724_NC20_403	Homo sapiens	blood plasma	not available	not available	not available	adult	3724	135	study sample	blood plasma	PAD000055-r00135-3724_NC20_403	protein expression profiling by antibody array	1	NICOE_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000055/NICOE_npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	nicoe run 2 plate 4	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
